BHID,FROM,TO,LITO
DH0079,119.04,120.05,LAT
DH0079,120.05,121.4,LAT
DH0079,121.4,122.5,LAT
DH0079,122.5,124.44,LAT
DH0079,124.44,126.0,FRS
DH0079,126.0,127.47,FRS
DH0079,127.47,129.01,FRS
DH0079,129.01,130.31,LAT
DH0079,130.31,131.97,FRS
DH0079,131.97,133.51,FRS
DH0079,133.51,134.51,LAT
DH0079,134.51,135.52,LAT
DH0079,135.52,137.04,LAT
DH0079,137.04,138.15,LAT
DH0079,138.15,139.67,LAT
DH0079,139.67,141.32,FRS
DH0079,141.32,142.78,LAT
DH0079,142.78,143.83,LAT
DH0079,143.83,145.51,LAT
DH0079,145.51,146.59,LAT
DH0079,146.59,147.9,LAT
DH0079,147.9,148.9,FRS
DH0079,148.9,150.7,LAT
DH0079,150.7,152.31,FRS
DH0079,152.31,153.97,FRS
DH0079,153.97,155.33,LAT
DH0079,155.33,156.49,FRS
DH0079,156.49,157.87,FRS
DH0079,157.87,159.64,LAT
DH0079,159.64,161.18,LAT
DH0079,161.18,163.04,LAT
DH0079,163.04,164.37,LAT
DH0079,164.37,166.02,FRS
DH0079,166.02,167.26,LAT
DH0079,167.26,168.95,LAT
DH0079,168.95,170.92,LAT
DH0079,170.92,172.35,LAT
DH0079,172.35,174.09,FRS
DH0079,174.09,175.97,LAT
DH0079,175.97,177.5,LAT
DH0079,177.5,179.03,LAT
DH0079,179.03,180.93,LAT
DH0079,180.93,182.9,FRS
DH0079,182.9,184.82,FRS
DH0079,184.82,186.76,LAT
DH0079,186.76,187.92,LAT
DH0079,187.92,189.73,DUN
DH0079,189.73,191.37,DUN
DH0079,191.37,192.82,FRS
DH0079,192.82,194.67,FRS
DH0079,194.67,196.16,FRS
DH0079,196.16,197.75,FRS
DH0079,197.75,199.02,FRS
DH0079,199.02,200.62,FRS
DH0079,200.62,202.48,DUN
DH0079,202.48,203.92,DUN
DH0079,203.92,205.31,DUN
DH0079,205.31,206.62,FRS
DH0079,206.62,208.31,FRS
DH0079,208.31,209.5,DUN
DH0079,209.5,211.38,FRS
DH0079,211.38,212.85,DUN
DH0079,212.85,214.15,FRS
DH0079,214.15,215.99,DUN
DH0079,215.99,217.18,FRS
DH0079,217.18,218.44,FRS
DH0079,218.44,219.89,FRS
DH0079,219.89,221.35,FRS
DH0079,221.35,222.68,FRS
DH0079,222.68,224.4,DUN
DH0079,224.4,226.0,FRS
DH0079,226.0,227.8,FRS
DH0079,227.8,228.83,FRS
DH0079,228.83,230.01,DUN
DH0079,230.01,231.84,FRS
DH0079,231.84,233.21,FRS
DH0079,233.21,235.15,DUN
DH0079,235.15,237.05,FRS
DH0079,237.05,238.99,FRS
DH0079,238.99,240.38,FRS
DH0079,240.38,241.44,FRS
DH0079,241.44,242.47,FRS
DH0079,242.47,243.87,FRS
DH0079,243.87,245.23,DUN
DH0079,245.23,246.6,FRS
DH0079,246.6,248.33,DUN
DH0079,248.33,250.31,FRS
DH0079,250.31,252.21,FRS
DH0079,252.21,253.85,FRS
DH0079,253.85,255.76,DUN
DH0079,255.76,256.93,FRS
DH0079,256.93,258.88,DUN
DH0079,258.88,260.54,FRS
DH0079,260.54,262.09,FRS
DH0079,262.09,263.91,FRS
DH0079,263.91,265.3,FRS
DH0079,265.3,267.19,FRS
DH0079,267.19,268.23,FRS
DH0079,268.23,269.43,FRS
DH0079,269.43,270.91,FRS
DH0079,270.91,272.88,FRS
DH0079,272.88,274.21,DUN
DH0079,274.21,275.79,FRS
DH0079,275.79,276.82,FRS
DH0079,276.82,278.1,FRS
DH0079,278.1,280.09,DUN
DH0079,280.09,281.66,FRS
DH0079,281.66,283.37,DUN
DH0079,283.37,285.01,FRS
DH0079,285.01,286.32,FRS
DH0079,286.32,288.32,DUN
DH0079,288.32,290.19,DUN
DH0079,290.19,291.33,FRS
DH0079,291.33,292.65,DUN
DH0079,292.65,294.54,FRS
DH0079,294.54,296.12,DUN
DH0079,296.12,297.69,FRS
DH0079,297.69,299.3,FRS
DH0079,299.3,301.24,DUN
DH0079,301.24,302.44,DUN
DH0079,302.44,303.63,PER
DH0079,303.63,305.27,DUN
DH0079,305.27,306.45,DUN
DH0079,306.45,307.91,DUN
DH0079,307.91,309.1,DUN
DH0079,309.1,310.15,DUN
DH0079,310.15,312.13,PER
DH0079,312.13,313.24,DUN
DH0079,313.24,315.01,PER
DH0079,315.01,316.95,DUN
DH0079,316.95,318.87,DUN
DH0079,318.87,320.4,DUN
DH0079,320.4,321.77,DUN
DH0079,321.77,323.65,DUN
DH0079,323.65,325.35,DUN
DH0079,325.35,326.96,PER
DH0079,326.96,328.94,DUN
DH0079,328.94,330.12,PER
DH0079,330.12,331.64,DUN
DH0079,331.64,333.54,DUN
DH0079,333.54,335.52,DUN
DH0079,335.52,337.02,PER
DH0079,337.02,338.77,DUN
DH0079,338.77,340.41,DUN
DH0079,340.41,341.58,DUN
DH0079,341.58,343.58,DUN
DH0079,343.58,345.22,DUN
DH0079,345.22,346.91,DUN
DH0079,346.91,348.46,DUN
DH0079,348.46,349.56,DUN
DH0079,349.56,350.71,DUN
DH0079,350.71,352.7,DUN
DH0079,352.7,354.35,DUN
DH0079,354.35,356.29,DUN
DH0079,356.29,357.58,DUN
DH0079,357.58,358.73,PER
DH0079,358.73,360.67,PER
DH0079,360.67,362.59,DUN
DH0079,362.59,364.23,DUN
DH0079,364.23,365.74,DUN
DH0079,365.74,367.42,DUN
DH0079,367.42,369.4,DUN
DH0079,369.4,371.22,DUN
DH0079,371.22,372.9,DUN
DH0079,372.9,373.7,DUN
DH0080,0.0,1.74,LAT
DH0080,1.74,3.71,LAT
DH0080,3.71,5.12,SAP
DH0080,5.12,6.66,SAP
DH0080,6.66,7.96,SAP
DH0080,7.96,9.76,SAP
DH0080,9.76,10.9,LAT
DH0080,10.9,12.08,LAT
DH0080,12.08,13.16,SAP
DH0080,13.16,14.4,LAT
DH0080,14.4,15.85,LAT
DH0080,15.85,17.14,SAP
DH0080,17.14,18.93,SAP
DH0080,18.93,20.57,SAP
DH0080,20.57,22.01,SAP
DH0080,22.01,23.78,SAP
DH0080,23.78,25.17,SAP
DH0080,25.17,26.85,SAP
DH0080,26.85,27.88,LAT
DH0080,27.88,29.59,SAP
DH0080,29.59,31.04,SAP
DH0080,31.04,32.16,SAP
DH0080,32.16,33.97,LAT
DH0080,33.97,35.82,SAP
DH0080,35.82,37.03,LAT
DH0080,37.03,38.49,LAT
DH0080,38.49,39.97,SAP
DH0080,39.97,41.08,SAP
DH0080,41.08,42.9,SAP
DH0080,42.9,44.6,LAT
DH0080,44.6,45.87,SAP
DH0080,45.87,47.3,SAP
DH0080,47.3,48.45,SAP
DH0080,48.45,49.68,SAP
DH0080,49.68,51.16,SAP
DH0080,51.16,52.28,SAP
DH0080,52.28,53.51,SAP
DH0080,53.51,55.36,SAP
DH0080,55.36,57.09,FRS
DH0080,57.09,58.85,LAT
DH0080,58.85,59.88,LAT
DH0080,59.88,61.47,LAT
DH0080,61.47,63.16,LAT
DH0080,63.16,64.35,LAT
DH0080,64.35,65.78,LAT
DH0080,65.78,67.64,LAT
DH0080,67.64,69.03,LAT
DH0080,69.03,70.81,LAT
DH0080,70.81,71.83,LAT
DH0080,71.83,73.61,LAT
DH0080,73.61,74.76,FRS
DH0080,74.76,76.32,FRS
DH0080,76.32,77.65,LAT
DH0080,77.65,79.06,FRS
DH0080,79.06,80.96,LAT
DH0080,80.96,82.45,FRS
DH0080,82.45,84.11,LAT
DH0080,84.11,85.87,FRS
DH0080,85.87,87.29,FRS
DH0080,87.29,88.62,FRS
DH0080,88.62,90.36,FRS
DH0080,90.36,91.85,FRS
DH0080,91.85,93.74,FRS
DH0080,93.74,95.46,LAT
DH0080,95.46,97.16,FRS
DH0080,97.16,98.17,FRS
DH0080,98.17,99.58,FRS
DH0080,99.58,101.04,LAT
DH0080,101.04,102.39,LAT
DH0080,102.39,104.12,LAT
DH0080,104.12,105.56,LAT
DH0080,105.56,107.51,FRS
DH0080,107.51,109.2,FRS
DH0080,109.2,110.28,LAT
DH0080,110.28,112.09,LAT
DH0080,112.09,113.65,LAT
DH0080,113.65,115.36,LAT
DH0080,115.36,116.64,LAT
DH0080,116.64,118.24,LAT
DH0080,118.24,119.45,LAT
DH0080,119.45,120.59,LAT
DH0080,120.59,121.83,LAT
DH0080,121.83,123.32,FRS
DH0080,123.32,124.51,FRS
DH0080,124.51,125.94,FRS
DH0080,125.94,127.36,FRS
DH0080,127.36,129.16,LAT
DH0080,129.16,130.56,FRS
DH0080,130.56,132.18,FRS
DH0080,132.18,134.01,FRS
DH0080,134.01,135.79,FRS
DH0080,135.79,137.67,LAT
DH0080,137.67,139.08,FRS
DH0080,139.08,140.73,FRS
DH0080,140.73,141.84,FRS
DH0080,141.84,143.31,DUN
DH0080,143.31,145.18,FRS
DH0080,145.18,146.55,DUN
DH0080,146.55,147.67,DUN
DH0080,147.67,149.5,FRS
DH0080,149.5,150.51,FRS
DH0080,150.51,152.4,FRS
DH0080,152.4,154.18,FRS
DH0080,154.18,155.31,FRS
DH0080,155.31,156.9,DUN
DH0080,156.9,158.37,FRS
DH0080,158.37,159.6,FRS
DH0080,159.6,161.45,DUN
DH0080,161.45,162.99,FRS
DH0080,162.99,164.14,FRS
DH0080,164.14,166.06,FRS
DH0080,166.06,167.42,FRS
DH0080,167.42,169.22,FRS
DH0080,169.22,170.48,DUN
DH0080,170.48,171.86,FRS
DH0080,171.86,173.31,DUN
DH0080,173.31,174.48,FRS
DH0080,174.48,176.1,FRS
DH0080,176.1,177.69,DUN
DH0080,177.69,179.53,FRS
DH0080,179.53,180.63,DUN
DH0080,180.63,181.86,FRS
DH0080,181.86,183.55,FRS
DH0080,183.55,185.23,DUN
DH0080,185.23,186.77,FRS
DH0080,186.77,187.86,DUN
DH0080,187.86,189.45,DUN
DH0080,189.45,191.37,DUN
DH0080,191.37,192.96,DUN
DH0080,192.96,194.15,DUN
DH0080,194.15,195.2,DUN
DH0080,195.2,196.58,FRS
DH0080,196.58,197.74,FRS
DH0080,197.74,199.48,FRS
DH0080,199.48,200.91,FRS
DH0080,200.91,202.9,FRS
DH0080,202.9,204.26,FRS
DH0080,204.26,205.99,FRS
DH0080,205.99,207.56,FRS
DH0080,207.56,209.44,FRS
DH0080,209.44,211.0,FRS
DH0080,211.0,212.15,DUN
DH0080,212.15,213.23,DUN
DH0080,213.23,214.32,DUN
DH0080,214.32,215.78,DUN
DH0080,215.78,216.81,FRS
DH0080,216.81,218.31,FRS
DH0080,218.31,219.98,FRS
DH0080,219.98,221.2,DUN
DH0080,221.2,222.79,DUN
DH0080,222.79,223.87,DUN
DH0080,223.87,224.93,DUN
DH0080,224.93,226.5,DUN
DH0080,226.5,227.55,DUN
DH0080,227.55,229.43,PER
DH0080,229.43,230.53,DUN
DH0080,230.53,231.69,PER
DH0080,231.69,232.92,DUN
DH0080,232.92,234.88,DUN
DH0080,234.88,236.34,DUN
DH0080,236.34,237.56,DUN
DH0080,237.56,239.3,DUN
DH0080,239.3,241.14,PER
DH0080,241.14,242.18,PER
DH0080,242.18,243.6,DUN
DH0080,243.6,244.78,DUN
DH0080,244.78,246.72,PER
DH0080,246.72,247.95,PER
DH0080,247.95,248.99,DUN
DH0080,248.99,250.47,DUN
DH0080,250.47,251.71,DUN
DH0080,251.71,253.09,DUN
DH0080,253.09,255.08,DUN
DH0080,255.08,257.03,PER
DH0080,257.03,258.17,DUN
DH0080,258.17,259.4,DUN
DH0080,259.4,260.75,PER
DH0080,260.75,262.46,PER
DH0080,262.46,263.94,DUN
DH0080,263.94,265.78,DUN
DH0080,265.78,267.39,DUN
DH0080,267.39,268.41,DUN
DH0080,268.41,269.92,DUN
DH0080,269.92,271.17,DUN
DH0080,271.17,272.23,DUN
DH0080,272.23,273.68,DUN
DH0081,0.0,1.05,LAT
DH0081,1.05,2.42,SAP
DH0081,2.42,3.61,SAP
DH0081,3.61,5.03,SAP
DH0081,5.03,6.8,SAP
DH0081,6.8,8.57,SAP
DH0081,8.57,10.44,LAT
DH0081,10.44,11.53,SAP
DH0081,11.53,13.5,LAT
DH0081,13.5,14.75,SAP
DH0081,14.75,16.02,LAT
DH0081,16.02,17.36,LAT
DH0081,17.36,18.86,SAP
DH0081,18.86,20.85,LAT
DH0081,20.85,21.89,LAT
DH0081,21.89,23.22,SAP
DH0081,23.22,24.27,SAP
DH0081,24.27,25.76,LAT
DH0081,25.76,27.6,SAP
DH0081,27.6,29.29,SAP
DH0081,29.29,30.79,SAP
DH0081,30.79,32.63,SAP
DH0081,32.63,33.96,SAP
DH0081,33.96,35.44,SAP
DH0081,35.44,37.41,SAP
DH0081,37.41,38.42,SAP
DH0081,38.42,39.43,SAP
DH0081,39.43,40.78,FRS
DH0081,40.78,42.58,LAT
DH0081,42.58,44.57,FRS
DH0081,44.57,46.12,FRS
DH0081,46.12,47.14,LAT
DH0081,47.14,48.68,LAT
DH0081,48.68,49.86,LAT
DH0081,49.86,51.4,LAT
DH0081,51.4,53.23,LAT
DH0081,53.23,55.2,FRS
DH0081,55.2,56.71,LAT
DH0081,56.71,58.09,FRS
DH0081,58.09,60.07,FRS
DH0081,60.07,61.43,LAT
DH0081,61.43,62.68,LAT
DH0081,62.68,64.01,LAT
DH0081,64.01,65.51,FRS
DH0081,65.51,67.12,FRS
DH0081,67.12,68.41,LAT
DH0081,68.41,69.55,FRS
DH0081,69.55,71.04,FRS
DH0081,71.04,72.97,FRS
DH0081,72.97,74.96,FRS
DH0081,74.96,75.97,LAT
DH0081,75.97,77.25,FRS
DH0081,77.25,78.26,LAT
DH0081,78.26,80.02,LAT
DH0081,80.02,81.38,LAT
DH0081,81.38,82.68,LAT
DH0081,82.68,84.09,LAT
DH0081,84.09,85.16,FRS
DH0081,85.16,87.07,FRS
DH0081,87.07,88.12,FRS
DH0081,88.12,89.9,FRS
DH0081,89.9,91.88,LAT
DH0081,91.88,93.25,LAT
DH0081,93.25,94.78,LAT
DH0081,94.78,96.16,LAT
DH0081,96.16,97.55,LAT
DH0081,97.55,99.22,FRS
DH0081,99.22,100.67,FRS
DH0081,100.67,102.54,FRS
DH0081,102.54,104.5,DUN
DH0081,104.5,106.24,DUN
DH0081,106.24,107.58,FRS
DH0081,107.58,108.75,FRS
DH0081,108.75,110.34,DUN
DH0081,110.34,111.98,FRS
DH0081,111.98,113.07,FRS
DH0081,113.07,114.27,FRS
DH0081,114.27,116.23,FRS
DH0081,116.23,118.18,DUN
DH0081,118.18,119.82,FRS
DH0081,119.82,121.09,FRS
DH0081,121.09,123.09,FRS
DH0081,123.09,124.37,FRS
DH0081,124.37,125.98,DUN
DH0081,125.98,127.21,FRS
DH0081,127.21,128.76,FRS
DH0081,128.76,130.76,DUN
DH0081,130.76,132.7,FRS
DH0081,132.7,134.46,FRS
DH0081,134.46,136.02,FRS
DH0081,136.02,137.14,FRS
DH0081,137.14,138.83,FRS
DH0081,138.83,140.3,FRS
DH0081,140.3,141.76,DUN
DH0081,141.76,143.69,DUN
DH0081,143.69,145.59,DUN
DH0081,145.59,147.4,FRS
DH0081,147.4,148.94,FRS
DH0081,148.94,150.75,DUN
DH0081,150.75,152.01,DUN
DH0081,152.01,153.43,FRS
DH0081,153.43,155.19,FRS
DH0081,155.19,156.46,DUN
DH0081,156.46,157.85,PER
DH0081,157.85,159.09,DUN
DH0081,159.09,160.7,PER
DH0081,160.7,162.41,DUN
DH0081,162.41,163.78,DUN
DH0081,163.78,164.98,DUN
DH0081,164.98,166.96,DUN
DH0081,166.96,168.26,DUN
DH0081,168.26,170.05,DUN
DH0081,170.05,171.42,DUN
DH0081,171.42,173.21,DUN
DH0081,173.21,174.73,DUN
DH0081,174.73,176.02,DUN
DH0081,176.02,177.78,DUN
DH0081,177.78,179.33,DUN
DH0081,179.33,181.28,PER
DH0081,181.28,182.56,DUN
DH0081,182.56,183.9,DUN
DH0081,183.9,185.29,DUN
DH0081,185.29,186.81,DUN
DH0081,186.81,188.05,DUN
DH0081,188.05,189.2,DUN
DH0081,189.2,191.05,PER
DH0081,191.05,192.21,DUN
DH0081,192.21,193.43,DUN
DH0082,0.0,1.08,LAT
DH0082,1.08,2.28,SAP
DH0082,2.28,3.83,LAT
DH0082,3.83,5.62,SAP
DH0082,5.62,7.39,LAT
DH0082,7.39,8.95,SAP
DH0082,8.95,10.69,SAP
DH0082,10.69,11.91,LAT
DH0082,11.91,13.86,SAP
DH0082,13.86,15.61,SAP
DH0082,15.61,17.35,SAP
DH0082,17.35,18.76,SAP
DH0082,18.76,19.92,SAP
DH0082,19.92,21.37,SAP
DH0082,21.37,22.86,SAP
DH0082,22.86,24.85,LAT
DH0082,24.85,26.35,FRS
DH0082,26.35,27.67,LAT
DH0082,27.67,29.5,LAT
DH0082,29.5,30.5,FRS
DH0082,30.5,32.34,LAT
DH0082,32.34,33.78,LAT
DH0082,33.78,35.26,LAT
DH0082,35.26,36.33,LAT
DH0082,36.33,38.0,LAT
DH0082,38.0,39.97,LAT
DH0082,39.97,41.28,FRS
DH0082,41.28,42.32,LAT
DH0082,42.32,43.47,FRS
DH0082,43.47,45.45,LAT
DH0082,45.45,47.13,LAT
DH0082,47.13,48.29,FRS
DH0082,48.29,50.1,LAT
DH0082,50.1,51.82,FRS
DH0082,51.82,53.62,FRS
DH0082,53.62,55.33,FRS
DH0082,55.33,56.69,LAT
DH0082,56.69,57.74,LAT
DH0082,57.74,59.02,FRS
DH0082,59.02,60.41,LAT
DH0082,60.41,61.83,LAT
DH0082,61.83,63.2,FRS
DH0082,63.2,64.26,DUN
DH0082,64.26,65.37,FRS
DH0082,65.37,66.78,FRS
DH0082,66.78,67.96,FRS
DH0082,67.96,69.68,FRS
DH0082,69.68,70.88,FRS
DH0082,70.88,72.39,FRS
DH0082,72.39,73.92,DUN
DH0082,73.92,75.34,FRS
DH0082,75.34,76.95,FRS
DH0082,76.95,78.84,DUN
DH0082,78.84,80.22,DUN
DH0082,80.22,81.81,DUN
DH0082,81.81,83.57,DUN
DH0082,83.57,85.24,FRS
DH0082,85.24,86.91,FRS
DH0082,86.91,88.24,DUN
DH0082,88.24,90.14,DUN
DH0082,90.14,91.8,FRS
DH0082,91.8,93.6,DUN
DH0082,93.6,95.07,FRS
DH0082,95.07,96.3,DUN
DH0082,96.3,97.91,FRS
DH0082,97.91,99.19,DUN
DH0082,99.19,100.75,DUN
DH0082,100.75,102.06,DUN
DH0082,102.06,103.51,PER
DH0082,103.51,105.24,DUN
DH0082,105.24,106.5,DUN
DH0082,106.5,107.58,DUN
DH0082,107.58,108.68,DUN
DH0082,108.68,110.67,DUN
DH0082,110.67,112.55,DUN
DH0082,112.55,113.59,PER
DH0082,113.59,115.39,DUN
DH0082,115.39,116.57,PER
DH0082,116.57,118.19,DUN
DH0082,118.19,119.83,DUN
DH0082,119.83,121.32,DUN
DH0082,121.32,121.7,DUN
DH0083,0.0,1.13,SAP
DH0083,1.13,2.45,SAP
DH0083,2.45,3.92,SAP
DH0083,3.92,5.04,LAT
DH0083,5.04,6.37,SAP
DH0083,6.37,8.28,SAP
DH0083,8.28,10.04,LAT
DH0083,10.04,11.8,LAT
DH0083,11.8,13.49,SAP
DH0083,13.49,14.6,LAT
DH0083,14.6,16.19,SAP
DH0083,16.19,17.41,SAP
DH0083,17.41,19.31,SAP
DH0083,19.31,21.2,SAP
DH0083,21.2,23.18,LAT
DH0083,23.18,24.6,FRS
DH0083,24.6,26.02,LAT
DH0083,26.02,27.87,LAT
DH0083,27.87,28.95,FRS
DH0083,28.95,30.71,LAT
DH0083,30.71,32.29,LAT
DH0083,32.29,33.33,LAT
DH0083,33.33,34.54,LAT
DH0083,34.54,36.35,LAT
DH0083,36.35,37.57,FRS
DH0083,37.57,39.44,LAT
DH0083,39.44,40.64,LAT
DH0083,40.64,41.78,LAT
DH0083,41.78,43.22,FRS
DH0083,43.22,44.81,FRS
DH0083,44.81,46.41,FRS
DH0083,46.41,47.73,LAT
DH0083,47.73,48.74,LAT
DH0083,48.74,50.2,LAT
DH0083,50.2,51.3,LAT
DH0083,51.3,53.03,LAT
DH0083,53.03,54.24,LAT
DH0083,54.24,55.72,FRS
DH0083,55.72,57.04,FRS
DH0083,57.04,58.75,DUN
DH0083,58.75,60.08,DUN
DH0083,60.08,61.65,DUN
DH0083,61.65,63.21,DUN
DH0083,63.21,64.68,FRS
DH0083,64.68,66.11,FRS
DH0083,66.11,67.41,FRS
DH0083,67.41,68.86,FRS
DH0083,68.86,70.52,DUN
DH0083,70.52,71.86,FRS
DH0083,71.86,73.62,DUN
DH0083,73.62,75.04,FRS
DH0083,75.04,77.03,FRS
DH0083,77.03,78.84,FRS
DH0083,78.84,80.12,FRS
DH0083,80.12,81.49,FRS
DH0083,81.49,82.79,FRS
DH0083,82.79,84.27,DUN
DH0083,84.27,86.04,DUN
DH0083,86.04,87.47,DUN
DH0083,87.47,88.64,DUN
DH0083,88.64,90.62,DUN
DH0083,90.62,92.4,PER
DH0083,92.4,93.88,DUN
DH0083,93.88,94.99,DUN
DH0083,94.99,96.57,DUN
DH0083,96.57,98.04,DUN
DH0083,98.04,99.26,DUN
DH0083,99.26,101.19,DUN
DH0083,101.19,103.05,DUN
DH0083,103.05,104.84,DUN
DH0083,104.84,106.59,PER
DH0083,106.59,108.45,DUN
DH0083,108.45,109.98,DUN
DH0083,109.98,110.62,DUN
DH0084,0.0,1.99,SAP
DH0084,1.99,3.3,SAP
DH0084,3.3,5.18,SAP
DH0084,5.18,6.34,SAP
DH0084,6.34,8.28,SAP
DH0084,8.28,9.96,SAP
DH0084,9.96,11.49,SAP
DH0084,11.49,12.97,SAP
DH0084,12.97,14.58,SAP
DH0084,14.58,16.11,LAT
DH0084,16.11,17.94,SAP
DH0084,17.94,19.71,SAP
DH0084,19.71,20.76,LAT
DH0084,20.76,22.54,SAP
DH0084,22.54,23.63,LAT
DH0084,23.63,24.76,SAP
DH0084,24.76,26.42,SAP
DH0084,26.42,28.35,SAP
DH0084,28.35,30.14,LAT
DH0084,30.14,31.86,SAP
DH0084,31.86,32.96,LAT
DH0084,32.96,34.88,SAP
DH0084,34.88,36.14,FRS
DH0084,36.14,38.01,LAT
DH0084,38.01,39.81,LAT
DH0084,39.81,41.11,LAT
DH0084,41.11,42.98,LAT
DH0084,42.98,44.42,LAT
DH0084,44.42,45.57,FRS
DH0084,45.57,47.52,LAT
DH0084,47.52,49.26,LAT
DH0084,49.26,50.53,FRS
DH0084,50.53,51.94,LAT
DH0084,51.94,53.42,LAT
DH0084,53.42,54.88,LAT
DH0084,54.88,56.57,FRS
DH0084,56.57,57.63,LAT
DH0084,57.63,58.87,LAT
DH0084,58.87,60.33,LAT
DH0084,60.33,61.86,LAT
DH0084,61.86,63.78,FRS
DH0084,63.78,65.53,LAT
DH0084,65.53,66.86,FRS
DH0084,66.86,68.24,LAT
DH0084,68.24,70.05,LAT
DH0084,70.05,71.46,FRS
DH0084,71.46,73.36,LAT
DH0084,73.36,74.4,FRS
DH0084,74.4,75.92,FRS
DH0084,75.92,77.64,FRS
DH0084,77.64,78.95,FRS
DH0084,78.95,80.13,LAT
DH0084,80.13,81.41,LAT
DH0084,81.41,82.83,LAT
DH0084,82.83,84.12,LAT
DH0084,84.12,85.43,LAT
DH0084,85.43,87.27,FRS
DH0084,87.27,88.35,FRS
DH0084,88.35,89.67,FRS
DH0084,89.67,91.05,FRS
DH0084,91.05,92.69,FRS
DH0084,92.69,93.85,FRS
DH0084,93.85,95.28,FRS
DH0084,95.28,96.74,FRS
DH0084,96.74,98.06,DUN
DH0084,98.06,99.38,FRS
DH0084,99.38,100.9,FRS
DH0084,100.9,102.2,FRS
DH0084,102.2,103.21,FRS
DH0084,103.21,104.64,DUN
DH0084,104.64,106.31,FRS
DH0084,106.31,107.59,FRS
DH0084,107.59,109.02,FRS
DH0084,109.02,110.64,DUN
DH0084,110.64,112.16,FRS
DH0084,112.16,113.35,FRS
DH0084,113.35,114.68,FRS
DH0084,114.68,116.26,FRS
DH0084,116.26,117.99,FRS
DH0084,117.99,119.28,FRS
DH0084,119.28,120.82,FRS
DH0084,120.82,122.57,FRS
DH0084,122.57,124.28,DUN
DH0084,124.28,125.85,FRS
DH0084,125.85,127.24,FRS
DH0084,127.24,128.75,FRS
DH0084,128.75,130.46,FRS
DH0084,130.46,131.57,FRS
DH0084,131.57,133.05,FRS
DH0084,133.05,134.05,FRS
DH0084,134.05,135.28,DUN
DH0084,135.28,136.96,DUN
DH0084,136.96,138.33,DUN
DH0084,138.33,139.35,DUN
DH0084,139.35,140.38,PER
DH0084,140.38,142.11,PER
DH0084,142.11,143.3,DUN
DH0084,143.3,145.13,DUN
DH0084,145.13,146.42,DUN
DH0084,146.42,147.81,PER
DH0084,147.81,149.62,PER
DH0084,149.62,151.33,PER
DH0084,151.33,153.16,PER
DH0084,153.16,154.49,DUN
DH0084,154.49,156.19,DUN
DH0084,156.19,157.94,DUN
DH0084,157.94,159.73,DUN
DH0084,159.73,161.05,DUN
DH0084,161.05,162.52,DUN
DH0084,162.52,164.14,DUN
DH0084,164.14,165.46,DUN
DH0084,165.46,166.71,DUN
DH0084,166.71,168.21,DUN
DH0084,168.21,169.42,DUN
DH0084,169.42,170.7,DUN
DH0085,0.0,1.46,LAT
DH0085,1.46,2.46,SAP
DH0085,2.46,4.09,SAP
DH0085,4.09,5.7,LAT
DH0085,5.7,6.91,SAP
DH0085,6.91,8.81,SAP
DH0085,8.81,10.0,SAP
DH0085,10.0,11.73,LAT
DH0085,11.73,13.06,SAP
DH0085,13.06,14.82,SAP
DH0085,14.82,16.26,SAP
DH0085,16.26,17.59,SAP
DH0085,17.59,19.19,LAT
DH0085,19.19,20.7,SAP
DH0085,20.7,22.53,SAP
DH0085,22.53,24.03,SAP
DH0085,24.03,25.78,SAP
DH0085,25.78,27.34,LAT
DH0085,27.34,28.8,SAP
DH0085,28.8,30.62,SAP
DH0085,30.62,32.61,SAP
DH0085,32.61,34.44,SAP
DH0085,34.44,35.84,SAP
DH0085,35.84,36.97,LAT
DH0085,36.97,38.68,SAP
DH0085,38.68,40.25,SAP
DH0085,40.25,41.44,SAP
DH0085,41.44,42.56,SAP
DH0085,42.56,43.91,SAP
DH0085,43.91,45.09,SAP
DH0085,45.09,46.24,SAP
DH0085,46.24,47.26,SAP
DH0085,47.26,48.57,LAT
DH0085,48.57,50.11,SAP
DH0085,50.11,51.31,LAT
DH0085,51.31,52.93,LAT
DH0085,52.93,54.38,SAP
DH0085,54.38,55.62,SAP
DH0085,55.62,57.37,SAP
DH0085,57.37,58.6,FRS
DH0085,58.6,60.11,FRS
DH0085,60.11,61.14,LAT
DH0085,61.14,63.04,LAT
DH0085,63.04,64.79,FRS
DH0085,64.79,66.01,LAT
DH0085,66.01,67.24,LAT
DH0085,67.24,69.01,LAT
DH0085,69.01,70.63,LAT
DH0085,70.63,71.79,LAT
DH0085,71.79,73.46,LAT
DH0085,73.46,74.81,FRS
DH0085,74.81,75.93,FRS
DH0085,75.93,77.07,LAT
DH0085,77.07,78.73,LAT
DH0085,78.73,80.16,FRS
DH0085,80.16,81.53,LAT
DH0085,81.53,83.29,LAT
DH0085,83.29,84.39,LAT
DH0085,84.39,85.67,FRS
DH0085,85.67,87.49,FRS
DH0085,87.49,89.17,FRS
DH0085,89.17,90.66,FRS
DH0085,90.66,92.01,LAT
DH0085,92.01,93.06,LAT
DH0085,93.06,94.79,LAT
DH0085,94.79,96.09,FRS
DH0085,96.09,97.73,FRS
DH0085,97.73,99.04,LAT
DH0085,99.04,100.88,LAT
DH0085,100.88,102.82,FRS
DH0085,102.82,104.15,LAT
DH0085,104.15,105.44,FRS
DH0085,105.44,107.21,FRS
DH0085,107.21,109.03,FRS
