BHID,FROM,TO,TARGET,NI,SI,MG
DH0071,81.67,83.61,Central_Zone,2.12,34.46,8.84
DH0071,83.61,85.33,Central_Zone,0.474,49.59,16.07
DH0071,85.33,86.44,Central_Zone,2.945,43.63,5.81
DH0071,86.44,87.49,Central_Zone,3.149,62.57,11.58
DH0071,87.49,88.62,Central_Zone,2.806,30.06,13.13
DH0071,88.62,90.45,Central_Zone,1.339,42.65,21.47
DH0071,90.45,91.75,Central_Zone,0.369,48.83,21.46
DH0071,91.75,93.11,Central_Zone,2.82,42.89,12.47
DH0071,93.11,94.4,Central_Zone,1.231,48.45,23.88
DH0071,94.4,96.15,Central_Zone,0.815,52.9,12.28
DH0071,96.15,97.39,Central_Zone,2.929,42.95,8.16
DH0071,97.39,98.49,Central_Zone,2.122,36.45,7.81
DH0071,98.49,100.05,Central_Zone,1.284,43.06,12.77
DH0071,100.05,102.02,Central_Zone,0.774,42.95,12.33
DH0071,102.02,103.28,Central_Zone,2.49,42.05,11.69
DH0071,103.28,104.77,Central_Zone,4.218,34.14,14.13
DH0071,104.77,106.29,Central_Zone,2.047,41.62,11.08
DH0071,106.29,107.95,Central_Zone,2.263,42.9,12.56
DH0071,107.95,109.51,Central_Zone,0.767,37.86,21.3
DH0071,109.51,110.56,Central_Zone,3.667,51.62,5.39
DH0071,110.56,112.13,Central_Zone,4.385,35.1,16.37
DH0071,112.13,113.54,Central_Zone,1.521,45.51,9.96
DH0071,113.54,115.1,Central_Zone,1.593,48.62,10.87
DH0071,115.1,116.43,Central_Zone,2.375,59.75,12.63
DH0071,116.43,117.89,Central_Zone,1.132,47.19,8.29
DH0071,117.89,119.05,Central_Zone,1.08,50.44,23.69
DH0071,119.05,120.79,Central_Zone,1.797,44.09,12.43
DH0071,120.79,121.83,Central_Zone,0.78,52.31,16.54
DH0071,121.83,122.84,Central_Zone,0.437,42.25,17.15
DH0071,122.84,124.07,Central_Zone,0.427,40.2,18.13
DH0071,124.07,125.68,Central_Zone,1.024,47.02,20.32
DH0071,125.68,126.98,Central_Zone,0.41,35.21,22.02
DH0071,126.98,128.96,Central_Zone,0.428,49.91,15.53
DH0071,128.96,130.39,Central_Zone,0.767,51.18,28.08
DH0071,130.39,132.12,Central_Zone,1.608,45.61,14.32
DH0071,132.12,133.6,Central_Zone,1.338,51.67,18.56
DH0071,133.6,135.43,Central_Zone,0.853,37.74,15.45
DH0071,135.43,136.47,Central_Zone,1.212,45.54,10.41
DH0071,136.47,138.3,Central_Zone,0.88,45.82,16.05
DH0071,138.3,139.8,Central_Zone,0.992,42.16,17.44
DH0071,139.8,141.4,Central_Zone,1.36,47.28,14.56
DH0071,141.4,143.0,Central_Zone,1.482,43.39,20.03
DH0071,143.0,144.96,Central_Zone,0.765,50.78,15.97
DH0071,144.96,146.46,Central_Zone,0.442,48.38,15.5
DH0071,146.46,147.85,Central_Zone,1.4,57.82,26.45
DH0071,147.85,149.59,Central_Zone,0.832,43.05,12.34
DH0071,149.59,150.79,Central_Zone,2.047,54.23,21.37
DH0071,150.79,151.92,Central_Zone,0.479,50.36,21.54
DH0071,151.92,152.99,Central_Zone,0.441,43.72,23.37
DH0071,152.99,154.74,Central_Zone,2.107,48.39,21.66
DH0071,154.74,156.0,Central_Zone,1.466,51.73,21.46
DH0071,156.0,157.52,Central_Zone,1.16,50.61,15.59
DH0071,157.52,158.83,Central_Zone,1.927,42.12,18.3
DH0071,158.83,160.62,Central_Zone,0.694,54.44,5.86
DH0071,160.62,161.69,Central_Zone,0.998,56.33,17.71
DH0071,161.69,163.62,Central_Zone,1.464,47.33,24.59
DH0071,163.62,165.44,Central_Zone,1.265,33.42,14.4
DH0071,165.44,167.24,Central_Zone,2.072,36.8,15.92
DH0071,167.24,168.79,Central_Zone,1.747,50.73,20.69
DH0071,168.79,170.61,Central_Zone,0.638,47.76,11.99
DH0071,170.61,172.39,Central_Zone,1.754,41.61,18.19
DH0071,172.39,173.95,Central_Zone,0.316,46.18,18.33
DH0071,173.95,175.82,Central_Zone,0.543,49.17,18.13
DH0071,175.82,177.21,Central_Zone,1.071,41.96,20.16
DH0071,177.21,178.96,Central_Zone,1.069,43.08,8.67
DH0071,178.96,180.52,Central_Zone,0.589,43.17,8.55
DH0071,180.52,181.94,Central_Zone,0.352,39.46,28.97
DH0071,181.94,183.76,Central_Zone,0.314,41.13,26.93
DH0071,183.76,184.82,Central_Zone,0.596,46.89,12.13
DH0071,184.82,186.01,Central_Zone,2.008,40.92,14.48
DH0071,186.01,187.53,Central_Zone,0.62,45.9,19.75
DH0071,187.53,188.82,Central_Zone,1.351,42.52,18.72
DH0071,188.82,190.64,Central_Zone,1.367,39.4,12.37
DH0071,190.64,192.3,Central_Zone,0.729,47.61,23.95
DH0071,192.3,193.49,Central_Zone,0.875,39.87,20.12
DH0071,193.49,194.95,Central_Zone,0.503,37.78,22.42
DH0071,194.95,196.26,Central_Zone,0.562,40.17,13.51
DH0071,196.26,197.37,Central_Zone,0.258,44.75,16.56
DH0071,197.37,199.09,Central_Zone,0.527,42.55,20.58
DH0071,199.09,200.55,Central_Zone,0.01,39.32,13.43
DH0071,200.55,202.55,Central_Zone,0.01,35.4,17.27
DH0071,202.55,204.09,Central_Zone,0.618,44.1,18.83
DH0071,204.09,205.24,Central_Zone,0.825,37.14,19.85
DH0071,205.24,207.02,Central_Zone,0.783,41.55,15.39
DH0071,207.02,208.55,Central_Zone,1.427,54.99,23.53
DH0071,208.55,210.32,Central_Zone,0.659,35.92,20.87
DH0071,210.32,211.91,Central_Zone,0.491,43.5,23.61
DH0071,211.91,213.6,Central_Zone,0.52,43.84,15.91
DH0071,213.6,214.65,Central_Zone,0.594,30.85,22.82
DH0071,214.65,216.23,Central_Zone,0.851,42.87,28.26
DH0071,216.23,218.02,Central_Zone,0.433,39.3,16.3
DH0071,218.02,220.02,Central_Zone,0.144,35.8,27.03
DH0071,220.02,221.07,Central_Zone,0.284,34.96,21.73
DH0071,221.07,222.9,Central_Zone,0.349,30.57,19.33
DH0071,222.9,224.38,Central_Zone,0.154,39.12,19.28
DH0071,224.38,225.58,Central_Zone,0.264,42.59,27.34
DH0071,225.58,227.03,Central_Zone,0.207,34.95,24.72
DH0071,227.03,228.16,Central_Zone,0.057,32.31,27.3
DH0071,228.16,230.01,Central_Zone,0.24,42.77,21.65
DH0071,230.01,231.05,Central_Zone,0.01,43.4,21.47
DH0071,231.05,232.74,Central_Zone,0.376,36.22,24.33
DH0071,232.74,234.73,Central_Zone,0.666,40.35,17.05
DH0071,234.73,236.31,Central_Zone,0.325,44.72,18.08
DH0071,236.31,237.55,Central_Zone,0.4,32.39,17.84
DH0071,237.55,238.9,Central_Zone,0.268,42.3,22.45
DH0071,238.9,240.35,Central_Zone,1.157,37.8,15.97
DH0071,240.35,241.05,Central_Zone,0.487,42.76,21.69
DH0072,0.0,1.02,North_Zone,0.916,48.39,18.88
DH0072,1.02,2.79,North_Zone,2.23,45.82,6.58
DH0072,2.79,3.83,North_Zone,1.743,22.77,12.1
DH0072,3.83,5.15,North_Zone,1.69,26.39,16.64
DH0072,5.15,6.58,North_Zone,1.685,30.86,7.16
DH0072,6.58,7.95,North_Zone,0.01,46.17,13.73
DH0072,7.95,9.67,North_Zone,1.859,33.36,13.09
DH0072,9.67,11.19,North_Zone,2.048,41.98,1.0
DH0072,11.19,12.22,North_Zone,2.7,54.03,9.79
DH0072,12.22,14.09,North_Zone,3.591,68.16,8.38
DH0072,14.09,15.82,North_Zone,3.754,38.04,15.15
DH0072,15.82,16.96,North_Zone,1.415,59.54,11.41
DH0072,16.96,18.84,North_Zone,2.097,61.33,12.38
DH0072,18.84,20.4,North_Zone,1.522,51.0,12.67
DH0072,20.4,21.5,North_Zone,1.751,39.65,12.38
DH0072,21.5,23.15,North_Zone,1.084,40.51,8.51
DH0072,23.15,24.53,North_Zone,2.527,34.8,11.34
DH0072,24.53,26.46,North_Zone,1.837,37.53,8.05
DH0072,26.46,28.21,North_Zone,2.981,48.57,11.77
DH0072,28.21,29.79,North_Zone,1.801,43.59,13.72
DH0072,29.79,31.69,North_Zone,0.658,32.77,13.06
DH0072,31.69,33.14,North_Zone,1.646,42.83,13.72
DH0072,33.14,34.14,North_Zone,1.833,45.47,15.59
DH0072,34.14,35.85,North_Zone,2.672,45.36,11.28
DH0072,35.85,37.49,North_Zone,1.526,54.08,2.06
DH0072,37.49,39.46,North_Zone,1.845,41.5,12.02
DH0072,39.46,40.84,North_Zone,2.618,44.36,12.86
DH0072,40.84,42.63,North_Zone,3.026,43.22,9.1
DH0072,42.63,44.38,North_Zone,4.422,50.69,17.11
DH0072,44.38,45.51,North_Zone,4.096,42.62,8.27
DH0072,45.51,46.59,North_Zone,1.522,36.11,7.43
DH0072,46.59,47.82,North_Zone,1.658,44.0,13.45
DH0072,47.82,48.92,North_Zone,1.077,47.08,17.56
DH0072,48.92,50.48,North_Zone,2.221,62.24,16.18
DH0072,50.48,51.76,North_Zone,3.877,42.17,8.14
DH0072,51.76,53.31,North_Zone,2.385,40.52,5.81
DH0072,53.31,54.52,North_Zone,1.785,40.53,5.94
DH0072,54.52,55.62,North_Zone,0.687,57.28,16.21
DH0072,55.62,56.74,North_Zone,2.01,49.75,9.06
DH0072,56.74,58.7,North_Zone,0.897,52.59,15.74
DH0072,58.7,60.66,North_Zone,1.284,54.45,14.39
DH0072,60.66,61.68,North_Zone,3.524,32.97,6.27
DH0072,61.68,63.42,North_Zone,0.391,44.87,14.1
DH0072,63.42,64.91,North_Zone,1.894,47.12,15.5
DH0072,64.91,65.95,North_Zone,4.2,46.19,12.25
DH0072,65.95,67.48,North_Zone,1.133,47.2,19.84
DH0072,67.48,68.87,North_Zone,3.423,36.75,15.32
DH0072,68.87,69.99,North_Zone,1.786,47.86,11.45
DH0072,69.99,71.71,North_Zone,1.429,48.64,17.66
DH0072,71.71,72.98,North_Zone,3.213,43.14,6.28
DH0072,72.98,74.94,North_Zone,2.324,56.09,8.87
DH0072,74.94,76.23,North_Zone,2.287,48.33,12.72
DH0072,76.23,78.0,North_Zone,1.431,40.59,6.73
DH0072,78.0,79.41,North_Zone,3.748,56.5,4.22
DH0072,79.41,80.84,North_Zone,0.929,57.03,21.37
DH0072,80.84,82.07,North_Zone,4.666,42.67,12.23
DH0072,82.07,83.98,North_Zone,3.609,34.82,11.51
DH0072,83.98,85.67,North_Zone,2.222,28.73,9.35
DH0072,85.67,87.51,North_Zone,2.338,55.92,9.52
DH0072,87.51,88.83,North_Zone,3.202,34.0,10.02
DH0072,88.83,90.62,North_Zone,0.01,46.03,19.6
DH0072,90.62,91.84,North_Zone,3.621,45.22,12.14
DH0072,91.84,93.31,North_Zone,1.516,31.67,7.69
DH0072,93.31,94.49,North_Zone,1.538,40.59,13.71
DH0072,94.49,96.06,North_Zone,2.087,49.97,15.06
DH0072,96.06,97.13,North_Zone,2.931,53.21,10.54
DH0072,97.13,98.62,North_Zone,1.182,40.63,12.51
DH0072,98.62,100.1,North_Zone,4.227,22.68,14.38
DH0072,100.1,101.65,North_Zone,0.957,50.72,20.27
DH0072,101.65,102.79,North_Zone,1.096,42.72,7.67
DH0072,102.79,103.88,North_Zone,1.798,45.08,10.74
DH0072,103.88,105.23,North_Zone,0.731,49.82,3.39
DH0072,105.23,107.0,North_Zone,1.146,44.82,6.79
DH0072,107.0,108.52,North_Zone,2.834,51.54,17.55
DH0072,108.52,109.73,North_Zone,0.652,49.36,26.29
DH0072,109.73,111.21,North_Zone,1.592,52.85,13.85
DH0072,111.21,112.83,North_Zone,0.845,47.3,21.3
DH0072,112.83,114.68,North_Zone,1.622,38.33,19.35
DH0072,114.68,115.88,North_Zone,1.136,36.71,15.42
DH0072,115.88,117.69,North_Zone,1.765,42.88,13.69
DH0072,117.69,119.49,North_Zone,0.919,54.71,14.64
DH0072,119.49,121.0,North_Zone,1.421,45.18,26.1
DH0072,121.0,122.22,North_Zone,1.417,52.12,14.8
DH0072,122.22,123.32,North_Zone,0.739,44.34,17.68
DH0072,123.32,124.42,North_Zone,0.606,47.27,22.58
DH0072,124.42,125.49,North_Zone,1.176,51.58,21.51
DH0072,125.49,126.91,North_Zone,1.304,51.16,17.66
DH0072,126.91,128.41,North_Zone,1.225,40.45,22.93
DH0072,128.41,130.06,North_Zone,1.1,50.06,14.94
DH0072,130.06,131.38,North_Zone,0.931,43.86,27.52
DH0072,131.38,132.54,North_Zone,0.837,50.47,16.34
DH0072,132.54,134.19,North_Zone,1.277,52.07,20.03
DH0072,134.19,135.39,North_Zone,0.78,40.63,18.17
DH0072,135.39,136.41,North_Zone,1.25,47.23,19.88
DH0072,136.41,137.79,North_Zone,0.55,44.9,23.02
DH0072,137.79,138.8,North_Zone,0.01,32.45,13.1
DH0072,138.8,140.49,North_Zone,1.351,41.43,18.88
DH0072,140.49,142.17,North_Zone,1.04,45.29,14.56
DH0072,142.17,143.22,North_Zone,0.268,41.8,17.28
DH0072,143.22,144.76,North_Zone,1.066,45.53,17.03
DH0072,144.76,146.21,North_Zone,1.95,56.02,16.55
DH0072,146.21,147.96,North_Zone,1.241,56.21,22.76
DH0072,147.96,149.44,North_Zone,0.7,34.52,27.67
DH0072,149.44,151.23,North_Zone,0.919,48.6,19.6
DH0072,151.23,152.53,North_Zone,0.644,47.24,20.17
DH0072,152.53,154.1,North_Zone,1.29,45.29,6.1
DH0072,154.1,155.17,North_Zone,1.329,44.06,14.87
DH0072,155.17,157.06,North_Zone,1.187,52.72,24.43
DH0072,157.06,158.39,North_Zone,1.153,55.34,13.24
DH0072,158.39,159.51,North_Zone,0.747,29.22,24.71
DH0072,159.51,160.65,North_Zone,1.176,58.02,19.72
DH0072,160.65,162.0,North_Zone,1.026,34.08,18.64
DH0072,162.0,163.05,North_Zone,0.777,43.54,16.57
DH0072,163.05,164.48,North_Zone,0.926,38.04,14.9
DH0072,164.48,165.77,North_Zone,1.4,44.88,29.71
DH0072,165.77,167.7,North_Zone,0.429,42.37,20.39
DH0072,167.7,168.71,North_Zone,0.078,47.48,19.56
DH0072,168.71,169.89,North_Zone,0.734,43.33,14.14
DH0072,169.89,171.01,North_Zone,1.461,58.04,13.33
DH0072,171.01,172.18,North_Zone,0.649,54.36,16.24
DH0072,172.18,173.34,North_Zone,1.033,36.19,18.03
DH0072,173.34,174.91,North_Zone,0.254,40.76,23.65
DH0072,174.91,176.9,North_Zone,0.516,47.62,13.83
DH0072,176.9,178.27,North_Zone,0.361,37.51,23.51
DH0072,178.27,180.08,North_Zone,0.316,39.05,16.63
DH0072,180.08,181.95,North_Zone,0.419,44.98,18.59
DH0072,181.95,183.61,North_Zone,0.422,37.15,15.92
DH0072,183.61,185.48,North_Zone,0.622,36.88,17.81
DH0072,185.48,186.67,North_Zone,0.395,42.96,22.01
DH0072,186.67,187.84,North_Zone,0.672,46.52,15.17
DH0072,187.84,189.25,North_Zone,0.654,39.84,17.47
DH0072,189.25,190.89,North_Zone,0.297,42.58,26.97
DH0072,190.89,192.26,North_Zone,0.217,37.62,23.43
DH0072,192.26,193.91,North_Zone,0.33,43.1,20.53
DH0072,193.91,195.75,North_Zone,0.768,49.93,24.94
DH0072,195.75,197.09,North_Zone,1.21,37.12,26.39
DH0072,197.09,198.2,North_Zone,0.47,36.26,19.22
DH0072,198.2,199.27,North_Zone,0.81,38.0,11.74
DH0072,199.27,201.03,North_Zone,0.538,44.48,23.97
DH0072,201.03,202.75,North_Zone,0.365,41.69,23.74
DH0072,202.75,204.15,North_Zone,0.442,35.75,17.06
DH0072,204.15,205.26,North_Zone,1.121,42.81,17.02
DH0072,205.26,207.18,North_Zone,1.011,42.34,20.16
DH0072,207.18,208.57,North_Zone,0.639,35.49,21.4
DH0072,208.57,210.38,North_Zone,0.361,37.3,23.13
DH0072,210.38,211.6,North_Zone,0.517,38.19,22.64
DH0072,211.6,213.25,North_Zone,0.481,34.93,27.59
DH0072,213.25,214.53,North_Zone,0.816,37.44,23.06
DH0072,214.53,214.87,North_Zone,1.03,37.77,20.3
DH0073,0.0,1.89,Central_Zone,2.278,38.42,6.56
DH0073,1.89,3.22,Central_Zone,1.247,31.58,20.66
DH0073,3.22,4.67,Central_Zone,3.706,35.58,13.45
DH0073,4.67,6.35,Central_Zone,1.395,42.41,17.5
DH0073,6.35,7.97,Central_Zone,2.123,55.02,11.84
DH0073,7.97,9.79,Central_Zone,0.01,43.02,10.0
DH0073,9.79,11.13,Central_Zone,2.707,43.44,8.56
DH0073,11.13,12.16,Central_Zone,1.791,40.98,9.06
DH0073,12.16,13.37,Central_Zone,1.066,36.27,4.56
DH0073,13.37,14.45,Central_Zone,1.903,45.15,6.49
DH0073,14.45,16.41,Central_Zone,2.385,35.82,9.79
DH0073,16.41,18.32,Central_Zone,1.486,46.31,5.33
DH0073,18.32,20.06,Central_Zone,1.611,25.42,12.15
DH0073,20.06,21.11,Central_Zone,1.004,46.39,11.85
DH0073,21.11,22.29,Central_Zone,2.504,25.18,13.87
DH0073,22.29,24.2,Central_Zone,1.345,40.31,10.64
DH0073,24.2,25.66,Central_Zone,1.128,43.02,12.55
DH0073,25.66,27.52,Central_Zone,2.142,42.79,21.36
DH0073,27.52,28.93,Central_Zone,0.96,44.84,13.93
DH0073,28.93,30.46,Central_Zone,3.847,42.98,11.11
DH0073,30.46,31.73,Central_Zone,1.9,54.62,5.43
DH0073,31.73,33.46,Central_Zone,2.03,38.0,2.97
DH0073,33.46,34.48,Central_Zone,3.47,43.98,10.17
DH0073,34.48,35.72,Central_Zone,2.408,48.87,11.57
DH0073,35.72,37.0,Central_Zone,2.492,54.61,19.05
DH0073,37.0,38.4,Central_Zone,2.056,51.0,16.52
DH0073,38.4,40.08,Central_Zone,0.46,48.71,25.31
DH0073,40.08,41.1,Central_Zone,3.412,58.45,14.63
DH0073,41.1,42.32,Central_Zone,0.97,56.04,28.0
DH0073,42.32,43.49,Central_Zone,2.574,40.17,7.83
DH0073,43.49,45.1,Central_Zone,1.896,53.31,23.91
DH0073,45.1,46.92,Central_Zone,1.343,48.2,18.03
DH0073,46.92,47.96,Central_Zone,3.008,49.33,9.36
DH0073,47.96,49.89,Central_Zone,3.727,32.79,10.62
DH0073,49.89,51.63,Central_Zone,2.403,60.92,9.86
DH0073,51.63,53.47,Central_Zone,1.387,53.24,16.21
DH0073,53.47,55.31,Central_Zone,2.994,57.84,12.55
DH0073,55.31,56.89,Central_Zone,0.915,54.95,24.58
DH0073,56.89,58.01,Central_Zone,3.763,22.52,11.01
DH0073,58.01,59.39,Central_Zone,0.427,52.49,16.05
DH0073,59.39,60.78,Central_Zone,3.0,48.75,11.54
DH0073,60.78,62.08,Central_Zone,1.767,48.69,19.78
DH0073,62.08,64.04,Central_Zone,3.503,50.72,9.48
DH0073,64.04,65.73,Central_Zone,2.123,51.44,17.48
DH0073,65.73,66.78,Central_Zone,1.954,51.28,11.36
DH0073,66.78,68.07,Central_Zone,4.739,21.59,15.1
DH0073,68.07,69.36,Central_Zone,1.252,56.01,11.04
DH0073,69.36,71.01,Central_Zone,1.249,49.4,11.05
DH0073,71.01,72.08,Central_Zone,1.359,42.94,14.91
DH0073,72.08,73.28,Central_Zone,5.942,45.17,13.37
DH0073,73.28,74.63,Central_Zone,2.313,45.62,8.38
DH0073,74.63,75.77,Central_Zone,2.394,60.17,17.61
DH0073,75.77,77.57,Central_Zone,1.485,52.11,21.78
DH0073,77.57,78.78,Central_Zone,1.422,43.53,20.62
DH0073,78.78,79.88,Central_Zone,1.668,50.25,21.74
DH0073,79.88,81.85,Central_Zone,1.1,45.82,13.31
DH0073,81.85,83.02,Central_Zone,1.492,49.12,13.85
DH0073,83.02,84.82,Central_Zone,4.775,31.72,5.36
DH0073,84.82,86.07,Central_Zone,0.965,44.3,13.89
DH0073,86.07,87.19,Central_Zone,3.509,59.12,4.17
DH0073,87.19,88.83,Central_Zone,2.128,44.55,18.83
DH0073,88.83,90.4,Central_Zone,2.296,38.83,16.96
DH0073,90.4,91.88,Central_Zone,0.623,36.22,20.22
DH0073,91.88,93.65,Central_Zone,0.484,44.93,29.55
DH0073,93.65,95.37,Central_Zone,1.655,50.73,16.01
DH0073,95.37,97.22,Central_Zone,1.344,42.11,24.55
DH0073,97.22,98.53,Central_Zone,0.813,49.84,22.86
DH0073,98.53,99.62,Central_Zone,0.796,52.63,17.54
DH0073,99.62,101.56,Central_Zone,1.371,50.34,30.13
DH0073,101.56,103.55,Central_Zone,1.401,45.68,18.88
DH0073,103.55,105.27,Central_Zone,0.725,49.82,23.6
DH0073,105.27,106.66,Central_Zone,1.349,43.05,10.88
DH0073,106.66,108.61,Central_Zone,0.661,46.07,20.07
DH0073,108.61,109.96,Central_Zone,1.115,34.74,16.0
DH0073,109.96,111.56,Central_Zone,0.165,35.18,16.68
DH0073,111.56,112.59,Central_Zone,1.138,47.6,12.8
DH0073,112.59,114.1,Central_Zone,1.289,46.93,20.01
DH0073,114.1,115.19,Central_Zone,0.963,38.15,20.0
DH0073,115.19,116.64,Central_Zone,0.21,47.5,5.26
DH0073,116.64,118.32,Central_Zone,1.772,53.91,17.04
DH0073,118.32,119.32,Central_Zone,1.095,41.29,22.76
DH0073,119.32,120.85,Central_Zone,1.167,51.06,25.02
DH0073,120.85,122.59,Central_Zone,1.511,63.18,13.33
DH0073,122.59,124.32,Central_Zone,0.484,36.76,26.61
DH0073,124.32,125.71,Central_Zone,0.689,37.31,13.77
DH0073,125.71,127.24,Central_Zone,1.923,44.46,22.33
DH0073,127.24,128.71,Central_Zone,1.576,45.74,19.91
DH0073,128.71,130.44,Central_Zone,0.332,36.83,13.99
DH0073,130.44,132.31,Central_Zone,1.233,52.18,16.33
DH0073,132.31,133.51,Central_Zone,0.266,36.0,10.92
DH0073,133.51,134.71,Central_Zone,1.002,52.92,20.63
DH0073,134.71,136.53,Central_Zone,0.599,39.94,23.32
DH0073,136.53,138.35,Central_Zone,0.8,45.14,19.83
DH0073,138.35,139.46,Central_Zone,0.707,49.42,15.11
DH0073,139.46,141.05,Central_Zone,0.796,38.04,24.0
DH0073,141.05,142.35,Central_Zone,0.116,38.72,25.56
DH0073,142.35,143.51,Central_Zone,0.221,34.92,23.72
DH0073,143.51,144.91,Central_Zone,0.418,40.73,17.54
DH0073,144.91,146.5,Central_Zone,0.625,26.92,15.72
DH0073,146.5,148.48,Central_Zone,0.899,37.21,24.49
DH0073,148.48,150.22,Central_Zone,1.214,38.81,17.53
DH0073,150.22,151.92,Central_Zone,0.419,37.99,15.57
DH0073,151.92,153.27,Central_Zone,0.47,35.81,22.98
DH0073,153.27,154.74,Central_Zone,0.305,39.14,27.89
DH0073,154.74,156.23,Central_Zone,0.297,41.97,19.87
DH0073,156.23,157.87,Central_Zone,0.559,42.77,26.21
DH0073,157.87,159.44,Central_Zone,0.161,29.83,18.4
DH0073,159.44,161.18,Central_Zone,0.4,42.46,15.73
DH0073,161.18,163.17,Central_Zone,0.227,41.48,25.92
DH0073,163.17,165.15,Central_Zone,0.984,42.26,23.24
DH0073,165.15,166.75,Central_Zone,0.339,35.79,19.74
DH0073,166.75,168.19,Central_Zone,0.588,33.58,25.75
DH0073,168.19,169.39,Central_Zone,0.472,30.81,25.92
DH0073,169.39,171.1,Central_Zone,0.468,44.93,17.37
DH0073,171.1,172.29,Central_Zone,0.896,43.23,23.78
DH0073,172.29,173.69,Central_Zone,0.038,33.72,19.89
DH0073,173.69,175.15,Central_Zone,0.261,29.57,14.23
DH0073,175.15,175.83,Central_Zone,0.707,32.74,14.47
DH0074,0.0,1.4,Central_Zone,2.163,32.76,8.36
DH0074,1.4,3.13,Central_Zone,2.328,36.37,13.17
DH0074,3.13,4.41,Central_Zone,0.867,20.0,18.5
DH0074,4.41,6.01,Central_Zone,2.119,36.51,10.2
DH0074,6.01,7.13,Central_Zone,3.929,42.75,15.36
DH0074,7.13,8.34,Central_Zone,2.486,39.33,8.03
DH0074,8.34,9.39,Central_Zone,4.094,43.27,10.85
DH0074,9.39,10.87,Central_Zone,3.032,42.58,11.47
DH0074,10.87,11.93,Central_Zone,2.084,36.74,7.33
DH0074,11.93,13.85,Central_Zone,2.409,28.49,9.78
DH0074,13.85,15.38,Central_Zone,1.824,38.18,11.61
DH0074,15.38,16.98,Central_Zone,1.762,50.67,20.16
DH0074,16.98,18.89,Central_Zone,1.136,42.68,12.74
DH0074,18.89,20.78,Central_Zone,2.981,48.38,13.97
DH0074,20.78,22.76,Central_Zone,4.372,40.58,7.81
DH0074,22.76,23.84,Central_Zone,0.406,41.21,8.49
DH0074,23.84,25.35,Central_Zone,2.426,52.45,8.87
DH0074,25.35,27.14,Central_Zone,0.242,45.56,17.58
DH0074,27.14,28.15,Central_Zone,1.366,51.19,13.97
DH0074,28.15,29.17,Central_Zone,1.538,56.65,14.73
DH0074,29.17,30.92,Central_Zone,3.356,47.55,11.48
DH0074,30.92,32.81,Central_Zone,3.428,36.85,8.18
DH0074,32.81,34.5,Central_Zone,5.622,48.32,11.19
DH0074,34.5,35.81,Central_Zone,0.531,54.81,11.06
DH0074,35.81,37.3,Central_Zone,3.105,20.0,5.24
DH0074,37.3,39.1,Central_Zone,2.784,46.55,4.78
DH0074,39.1,40.14,Central_Zone,1.885,53.81,13.35
DH0074,40.14,41.91,Central_Zone,4.937,56.69,8.01
DH0074,41.91,43.44,Central_Zone,1.114,44.67,13.07
DH0074,43.44,45.03,Central_Zone,2.2,44.27,7.81
DH0074,45.03,46.18,Central_Zone,3.389,53.5,6.38
DH0074,46.18,48.18,Central_Zone,0.821,39.96,20.12
DH0074,48.18,49.42,Central_Zone,2.773,39.89,10.82
DH0074,49.42,51.17,Central_Zone,2.521,34.98,10.33
DH0074,51.17,53.08,Central_Zone,1.283,37.85,13.27
DH0074,53.08,54.6,Central_Zone,1.267,29.79,6.57
DH0074,54.6,56.45,Central_Zone,3.477,49.7,11.97
DH0074,56.45,57.71,Central_Zone,1.521,46.39,15.68
DH0074,57.71,59.21,Central_Zone,4.066,31.71,8.55
DH0074,59.21,60.25,Central_Zone,0.677,52.1,27.82
DH0074,60.25,62.23,Central_Zone,1.501,41.93,18.05
DH0074,62.23,63.92,Central_Zone,1.878,45.33,17.56
DH0074,63.92,65.09,Central_Zone,1.753,46.0,19.29
DH0074,65.09,66.69,Central_Zone,0.901,48.35,11.88
DH0074,66.69,68.46,Central_Zone,0.736,47.14,18.38
DH0074,68.46,70.34,Central_Zone,1.743,43.36,12.72
DH0074,70.34,71.76,Central_Zone,0.824,52.71,15.35
DH0074,71.76,73.7,Central_Zone,0.921,46.81,7.22
DH0074,73.7,75.25,Central_Zone,0.357,31.42,14.54
DH0074,75.25,77.11,Central_Zone,0.122,43.06,22.93
DH0074,77.11,78.15,Central_Zone,1.514,57.23,23.98
DH0074,78.15,80.06,Central_Zone,1.679,45.54,16.9
DH0074,80.06,81.49,Central_Zone,0.411,38.19,17.8
DH0074,81.49,83.35,Central_Zone,0.461,44.56,28.75
DH0074,83.35,85.3,Central_Zone,1.016,47.61,8.81
DH0074,85.3,87.25,Central_Zone,0.554,50.95,21.09
DH0074,87.25,88.4,Central_Zone,0.977,48.53,19.03
DH0074,88.4,90.2,Central_Zone,0.359,40.68,19.28
DH0074,90.2,91.66,Central_Zone,1.545,43.99,14.0
DH0074,91.66,92.69,Central_Zone,1.5,42.91,18.76
DH0074,92.69,94.2,Central_Zone,0.204,44.94,23.19
DH0074,94.2,96.12,Central_Zone,0.223,39.32,27.5
DH0074,96.12,97.89,Central_Zone,0.256,35.74,11.44
DH0074,97.89,99.42,Central_Zone,1.193,48.69,23.88
DH0074,99.42,101.22,Central_Zone,0.399,42.59,19.55
DH0074,101.22,103.07,Central_Zone,0.56,47.83,18.93
DH0074,103.07,104.19,Central_Zone,0.273,35.9,27.79
